torsions:
=========
    { 39, 68, 39, 68, 0.1, 0.0, -3.0, 1.2, 2.0 },
    { 39, 68, 39, 68, 0.85, 180.0, -2.0, 1.2, 2.0 },
    { 39, 68, 39, 68, 1.35, 180.0, 1.0, 1.2, 2.0 },
    { 39, 39, 68, 29, 0.383, 0.0, -3.0, 1.2, 2.0 },
    { 39, 39, 68, 29, 0.8, 180.0, 1.0, 1.2, 2.0 },
    { 39, 39, 68, 39, 0.383, 0.0, -3.0, 1.2, 2.0 },
    { 39, 39, 68, 39, 0.1, 180.0, 2.0, 1.2, 2.0 },
    { 39, 39, -1, 39, 0.3, 0.0, -3.0, 1.2, 2.0 },
    { 39, 39, -1, 39, 0.48, 180.0, 2.0, 1.2, 2.0 },
    { 39, 39, 39, 39, 0.4958, -2.43912, -3.0, 1.2, 2.0 },
    { 39, 39, 39, 39, 0.14215, 183.43549, -2.0, 1.2, 2.0 },
    { 39, 39, 39, 39, 0.1997, 168.30905, 1.0, 1.2, 2.0 },
    { 39, 35, 35, 39, 6.65, 180.0, -2.0, 1.2, 2.0 },
    { 39, 35, 35, 39, 1.9, 180.0, 1.0, 1.2, 2.0 },
    { 35, 35, 29, 65, 0.3, 0.0, -3.0, 1.2, 2.0 },
    { 35, 35, 29, 65, 2.175, 180.0, 2.0, 1.2, 2.0 },
    { 50, 67, 29, 65, 2.28641, 163.41068, -2.0, 1.2, 2.0 },
    { 50, 67, 29, 65, 1.84763, 1.24912, 1.0, 1.2, 2.0 },
    { 50, 67, 39, 39, 0.16, 0.0, -3.0, 1.2, 2.0 },
    { 50, 67, 39, 39, 0.25, 0.0, 1.0, 1.2, 2.0 },
    { 49, 39, 35, 35, 0.38, 180.0, -3.0, 1.2, 2.0 },
    { 49, 39, 35, 35, 1.15, 0.0, 1.0, 1.2, 2.0 },
    { 49, 39, 39, 39, 0.14796, 5.26209, 3.0, 1.2, 2.0 },
    { 49, 39, 39, 49, 0.16278, -18.5193, 3.0, 1.2, 2.0 },
    { 49, 39, 29, 65, -0.02665, 160.56772, -3.0, 1.2, 2.0 },
    { 49, 39, 29, 65, 0.88962, -3.56908, 1.0, 1.2, 2.0 },
    { 44, 39, 29, 65, -0.01122, 180.83857, -3.0, 1.2, 2.0 },
    { 44, 39, 29, 65, 0.34682, 38.27262, 1.0, 1.2, 2.0 },
    { 68, 69, 68, 39, 0.25, 0.0, -3.0, 1.2, 2.0 },
    { 68, 69, 68, 39, 1.2, 0.0, 2.0, 1.2, 2.0 },
    { 67, 69, 68, 39, 0.25, 0.0, -3.0, 1.2, 2.0 },
    { 67, 69, 68, 39, 1.2, 0.0, 2.0, 1.2, 2.0 },
    { 39, 71, 71, 39, 0.6, 0.0, -3.0, 1.2, 2.0 },
    { 39, 71, 71, 39, 3.5, 0.0, 2.0, 1.2, 2.0 },
    { 43, 58, 29, 65, 1.54597, 189.98526, -2.0, 1.2, 2.0 },
    { 43, 58, 29, 65, 1.54371, -12.13489, 1.0, 1.2, 2.0 },
    { -1, 68, 69, -1, 0.25, 0.0, 3.0, 1.2, 2.0 },
    { -1, 67, 69, -1, 0.25, 0.0, 3.0, 1.2, 2.0 },
    { -1, 41, 62, -1, 1.49832, 195.14597, 2.0, 1.2, 2.0 },
    { -1, 40, 63, -1, 2.41055, 178.47946, 2.0, 1.2, 2.0 },
    { -1, 38, 63, -1, 5.02465, 175.12669, 2.0, 1.2, 2.0 },
    { -1, 38, 62, -1, 2.47285, 202.06099, 2.0, 1.2, 2.0 },
    { -1, 30, 41, -1, 6.38343, 182.69825, 2.0, 1.2, 2.0 },
    { -1, 30, 32, -1, 1.60359, 183.15683, 2.0, 1.2, 2.0 },
    { -1, 39, 72, -1, 0.37611, 0.94733, 3.0, 1.2, 2.0 },
    { -1, 39, 71, -1, 0.20354, 5.44856, 3.0, 1.2, 2.0 },
    { -1, 39, 68, -1, 0.38333, 0.0, 3.0, 1.2, 2.0 },
    { -1, 39, 67, -1, 0.39226, -1.28609, 3.0, 1.2, 2.0 },
    { -1, 39, 61, -1, 0.19337, 4.95694, 3.0, 1.2, 2.0 },
    { -1, 39, -1, -1, 0.3, 0.0, 3.0, 1.2, 2.0 },
